game_urn,seq_idx,event_date_time,game_time,monster_type,dragon_type,killer_team_urn,killer_team,killer_urn,killer,assistants,pos_x,pos_y,killer_team_perid,killer_perid,upsert_at
live:lol:riot:map:esportstmnt01-3410017,22,8/5/2023 11:11 PM,454350,gromp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,12694,6488,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,23,8/5/2023 11:11 PM,471787,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2297,9378,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,24,8/5/2023 11:12 PM,525703,riftHerald,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,Eyla,4885,10132,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,25,8/5/2023 11:12 PM,534374,dragon,water,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,"Zven, EMENES",9866,4414,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,26,8/5/2023 11:12 PM,557246,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7154,4853,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,27,8/5/2023 11:13 PM,580958,scuttleCrab,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,10632,4993,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,28,8/5/2023 11:13 PM,583390,redCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7611,2612,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,29,8/5/2023 11:13 PM,594232,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7956,2250,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,30,8/5/2023 11:13 PM,599460,gromp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,12266,6713,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,31,8/5/2023 11:13 PM,612737,wolf,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,10718,8773,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,32,8/5/2023 11:13 PM,624204,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3073,7306,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,33,8/5/2023 11:14 PM,628337,raptor,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,7852,10225,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,34,8/5/2023 11:14 PM,641064,redCamp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,7373,11601,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,35,8/5/2023 11:14 PM,643699,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2644,8526,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,36,8/5/2023 11:14 PM,651963,krug,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,6267,12379,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,37,8/5/2023 11:15 PM,703192,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,6889,5223,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,38,8/5/2023 11:16 PM,754609,scuttleCrab,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,10343,4970,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,39,8/5/2023 11:16 PM,755312,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8313,2435,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,40,8/5/2023 11:16 PM,777038,blueCamp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,12140,6670,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,41,8/5/2023 11:16 PM,788405,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3129,7612,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,42,8/5/2023 11:16 PM,789642,gromp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,12066,6744,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,43,8/5/2023 11:16 PM,799989,blueCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3548,8110,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,44,8/5/2023 11:17 PM,816463,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2296,8184,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,45,8/5/2023 11:17 PM,846173,dragon,chemtech,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,"jojopyun, UNF0RGIVEN",9866,4414,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,46,8/5/2023 11:17 PM,854691,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,6958,5257,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,47,8/5/2023 11:17 PM,861237,krug,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:14e84985-8746-39ea-b286-e50df17352a6,Revenge,,5883,12490,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:ca0f3148-4f7d-4e01-811f-a44c07439a02,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,48,8/5/2023 11:18 PM,882809,raptor,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,7667,9619,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,49,8/5/2023 11:18 PM,901976,riftHerald,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,"Berserker, Zven, Fudge",4951,10007,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,50,8/5/2023 11:18 PM,925490,scuttleCrab,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:7a46cf1e-fb4d-34c9-a90b-a4970575db2f,UNF0RGIVEN,,9297,5423,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:dc83d25e-73e3-4529-87b3-d00f4387b832,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,51,8/5/2023 11:19 PM,937033,redCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7973,3489,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,52,8/5/2023 11:19 PM,939193,wolf,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,11253,8307,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,53,8/5/2023 11:19 PM,947983,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8316,2414,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,54,8/5/2023 11:19 PM,954677,gromp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,12090,6480,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,55,8/5/2023 11:19 PM,980264,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3101,7282,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,56,8/5/2023 11:20 PM,993075,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2772,8452,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,57,8/5/2023 11:20 PM,1029282,redCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7755,10878,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,58,8/5/2023 11:20 PM,1031715,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7855,10514,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,59,8/5/2023 11:21 PM,1068203,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7399,4983,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,60,8/5/2023 11:21 PM,1083211,scuttleCrab,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,10623,5397,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,61,8/5/2023 11:22 PM,1122629,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8252,2896,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,62,8/5/2023 11:23 PM,1178368,dragon,earth,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:7a46cf1e-fb4d-34c9-a90b-a4970575db2f,UNF0RGIVEN,"Revenge, Sheiden, Zven, Blaber, Eyla",9866,4414,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:dc83d25e-73e3-4529-87b3-d00f4387b832,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,63,8/5/2023 11:23 PM,1187666,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,6917,9371,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,64,8/5/2023 11:23 PM,1214276,blueCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2722,8286,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,65,8/5/2023 11:24 PM,1225637,baron,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:7a46cf1e-fb4d-34c9-a90b-a4970575db2f,UNF0RGIVEN,"Revenge, Sheiden, jojopyun, Eyla",5007,10471,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:dc83d25e-73e3-4529-87b3-d00f4387b832,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,66,8/5/2023 11:24 PM,1226138,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2965,7765,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,67,8/5/2023 11:24 PM,1237500,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,4404,5969,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,68,8/5/2023 11:24 PM,1251883,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7085,4120,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,69,8/5/2023 11:24 PM,1253152,wolf,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:70fd349f-549f-31bc-8f6a-fb84e4522371,jojopyun,,11404,8060,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:a96552df-2ff8-4fd9-bcef-802587ebe25f,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,70,8/5/2023 11:24 PM,1259814,scuttleCrab,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,9986,5038,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,71,8/5/2023 11:24 PM,1261136,blueCamp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:70fd349f-549f-31bc-8f6a-fb84e4522371,jojopyun,,11715,6645,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:a96552df-2ff8-4fd9-bcef-802587ebe25f,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,72,8/5/2023 11:24 PM,1263279,redCamp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,7845,3513,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,73,8/5/2023 11:24 PM,1271207,krug,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,8311,2732,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,74,8/5/2023 11:26 PM,1370117,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,2098,8378,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,75,8/5/2023 11:26 PM,1380742,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,3657,6569,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,76,8/5/2023 11:27 PM,1410656,wolf,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,11170,8312,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,77,8/5/2023 11:27 PM,1412762,redCamp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:7a46cf1e-fb4d-34c9-a90b-a4970575db2f,UNF0RGIVEN,,7940,10720,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:dc83d25e-73e3-4529-87b3-d00f4387b832,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,78,8/5/2023 11:27 PM,1413499,raptor,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,Fudge,,7816,4947,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:6c3f2a06-dbbc-4e07-8e68-2d83b0020adb,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,79,8/5/2023 11:27 PM,1414032,krug,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:70fd349f-549f-31bc-8f6a-fb84e4522371,jojopyun,,6090,12504,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:a96552df-2ff8-4fd9-bcef-802587ebe25f,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,80,8/5/2023 11:27 PM,1448244,gromp,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,12010,6433,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,81,8/5/2023 11:28 PM,1465996,scuttleCrab,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:06e71c3a-f84f-3e5b-854a-ac2f7fc0e6f3,Sheiden,,5158,9404,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:2a6e2839-366c-4e31-8bf3-bbd0180e8860,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,82,8/5/2023 11:28 PM,1508345,raptor,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:70fd349f-549f-31bc-8f6a-fb84e4522371,jojopyun,,8058,9782,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:a96552df-2ff8-4fd9-bcef-802587ebe25f,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,83,8/5/2023 11:28 PM,1515541,dragon,earth,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,Berserker,"Zven, Blaber, EMENES",9866,4416,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,84,8/5/2023 11:29 PM,1526929,blueCamp,,live:lol:riot:team:103461966951059521,EG,live:lol:riot:player:70fd349f-549f-31bc-8f6a-fb84e4522371,jojopyun,,3658,8406,esports:team:8b7dfd17-b0a5-48a7-96bb-906226686100,esports:player:a96552df-2ff8-4fd9-bcef-802587ebe25f,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410017,85,8/5/2023 11:29 PM,1551991,wolf,,live:lol:riot:team:98767991877340524,C9,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,,4377,6013,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,8/6/2023 12:04 AM
live:lol:riot:map:esportstmnt01-3410273,0,8/6/2023 10:03 PM,98706,redCamp,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,7776,3864,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/6/2023 11:05 PM
live:lol:riot:map:esportstmnt01-3410273,1,8/6/2023 10:04 PM,105375,blueCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,11678,7248,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,8/6/2023 11:05 PM
live:lol:riot:map:esportstmnt01-3410273,2,8/6/2023 10:04 PM,116511,krug,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,8179,2356,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/6/2023 11:05 PM
live:lol:riot:map:esportstmnt01-3410273,3,8/6/2023 10:04 PM,122419,wolf,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,10314,8980,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,8/6/2023 11:05 PM
live:lol:riot:map:esportstmnt01-3410273,4,8/6/2023 10:04 PM,142995,raptor,,live:lol:riot:team:106972778172351142,NRG,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,,7189,5137,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,8/6/2023 11:05 PM
live:lol:riot:map:esportstmnt01-3410273,5,8/6/2023 10:04 PM,148364,redCamp,,live:lol:riot:team:99294153824386385,GG,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,,7513,10953,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,8/6/2023 11:05 PM
