game_urn,player_urn,team_urn,region,game_start_datetime,best_of,curr_game,player,team,champion,side,role,opp_player_urn,opp_player,opp_team_urn,opp_team,opp_champion,result,kills,deaths,assists,double_kills,triple_kills,quad_kills,penta_kills,first_blood,avg_mins_between_kills,avg_mins_between_deaths,solo_kills,iso_deaths,minion_kills,neutral_minion_kills,neutral_minion_kills_team_jungle,neutral_minion_kills_enemy_jungle,perc_in_mid_lane,num_recalls,total_damage_teamfights,avg_damage_per_teamfight,dmg_to_champs_per_min,dmg_shielded_on_team_per_min,dmg_healed_on_team_per_min,total_gold,gold_at_15m,gold_diff_at_15m,wards_placed,wards_killed,vision_score,jungle_prox,duo_prox,team_perid,player_perid,opp_player_perid,opp_team_urn_perid,upsert_at,gold_at_20m,gold_diff_at_20m
live:lol:riot:map:esportstmnt02-3209643,live:lol:riot:player:73861425-3860-3e3f-b9f2-f725f156a53f,live:lol:riot:team:98926509892121852,LCS,6/21/2023 11:03 PM,1,1,Prince,FLY,Aphelios,red,bot,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,Berserker,live:lol:riot:team:98767991877340524,C9,Kaisa,0,0,5,2,0,0,0,0,0,,5.2673625,0,0,235,11.999998092651367,11.999998092651367,0,0.20854099698834885,9,993.509033203125,99.3509033203125,303.34700301159756,0,0,9932,5352,-781,9,6,23.192935943603516,0.1708013888888889,,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:516a1db0-9b2b-478d-aa0b-2cdcbcd03aab,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,6/22/2023 5:04 AM,,
live:lol:riot:map:esportstmnt02-3209643,live:lol:riot:player:92e7b802-183e-3b89-ac18-b2920a01e75d,live:lol:riot:team:98926509892121852,LCS,6/21/2023 11:03 PM,1,1,Vulcan,FLY,Thresh,red,sup,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,Zven,live:lol:riot:team:98767991877340524,C9,Nautilus,0,0,5,2,0,0,0,0,0,,5.2886125,0,0,37,0,0,0,0.07449154170015113,6,842.7559204101562,84.27559204101563,106.00064023675188,81.90227685784855,0,5826,2982,-1176,45,9,80.65250396728516,0.2871986111111111,0.4541555555555556,esports:team:87a6b274-b0b2-4184-b39c-52740a996f5b,esports:player:4531bf8d-6799-4f84-bb36-2d95d4e6727f,esports:player:f055bb59-5b23-4ba1-babe-f3624123a3cd,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,6/22/2023 5:04 AM,,
live:lol:riot:map:esportstmnt02-3209828,live:lol:riot:player:0e8716a8-a11a-3621-a730-a7fee698b65c,live:lol:riot:team:98767991930907107,LCS,6/22/2023 9:55 PM,1,1,Solo,IMT,Ornn,blue,top,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,Licorice,live:lol:riot:team:99294153824386385,GG,Renekton,0,2,5,6,0,0,0,0,0,8.076866666666668,5.5046125,1,2,187,0,0,0,0.013387066856342054,7,7020.7431640625,540.0571664663462,660.679649988368,0,43.809373802249716,8955,5140,-1136,9,4,21.84694480895996,0.09024444444444445,,esports:team:364e9187-db71-4a81-aefb-fcd7a706f707,esports:player:70819a6e-9d75-45ab-ad3d-ab0cb308c026,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,6/22/2023 11:04 PM,,
live:lol:riot:map:esportstmnt02-3209828,live:lol:riot:player:2d2b999f-72a1-394b-a465-72f3f9f56e9d,live:lol:riot:team:98767991930907107,LCS,6/22/2023 9:55 PM,1,1,Kenvi,IMT,MonkeyKing,blue,jng,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,River,live:lol:riot:team:99294153824386385,GG,Sejuani,0,1,5,2,0,0,0,0,0,,3.4745791666666666,0,0,19,97.70001220703125,81.20000457763672,0,0.0861718363508705,6,1755.7745056152344,135.05957735501804,244.18245563397895,0,0,7566,4061,-1514,9,14,44.99843215942383,0.5734847222222222,,esports:team:364e9187-db71-4a81-aefb-fcd7a706f707,esports:player:b769a8c4-b262-406f-ae8d-abaf2e2a93b1,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,6/22/2023 11:04 PM,,
live:lol:riot:map:esportstmnt02-3209828,live:lol:riot:player:0dcc4cae-7b4a-328c-a7f2-cee779cbf6bc,live:lol:riot:team:98767991930907107,LCS,6/22/2023 9:55 PM,1,1,Bolulu,IMT,Annie,blue,mid,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,Gori,live:lol:riot:team:99294153824386385,GG,Jayce,0,2,3,4,0,0,0,0,0,7.84375,1.7602666666666666,0,0,181,0,0,0,0.4361224602093737,8,3858.704833984375,296.82344876802887,620.1168833449228,34.15720252555876,0,8343,5070,-725,12,1,24.16466522216797,0.2540291666666667,,esports:team:364e9187-db71-4a81-aefb-fcd7a706f707,esports:player:d03f0586-7ff8-42c4-a9e2-67925c500f1d,esports:player:479968d8-7d7c-44e2-9940-22b720d7cb1e,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,6/22/2023 11:04 PM,,
live:lol:riot:map:esportstmnt02-3209828,live:lol:riot:player:5071650f-697b-3fc4-95ef-9f1f91b54733,live:lol:riot:team:98767991930907107,LCS,6/22/2023 9:55 PM,1,1,Tactical,IMT,Aphelios,blue,bot,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,Stixxay,live:lol:riot:team:99294153824386385,GG,Varus,0,5,3,3,0,0,0,0,0,3.4489958333333335,3.9520583333333335,1,1,214,11.100000381469727,9.600000381469727,0,0.15909258470410906,6,5957.772888183594,458.29022216796875,774.5692399374675,0,0,11077,5814,-200,11,6,26.07981300354004,0.17623472222222222,,esports:team:364e9187-db71-4a81-aefb-fcd7a706f707,esports:player:08104b63-82aa-468e-b8b1-d1e3613f79ac,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,6/22/2023 11:04 PM,,
live:lol:riot:map:esportstmnt02-3209828,live:lol:riot:player:b8833909-7a15-3f9d-91ca-da4b209693db,live:lol:riot:team:98767991930907107,LCS,6/22/2023 9:55 PM,1,1,Treatz,IMT,Rakan,blue,sup,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,huhi,live:lol:riot:team:99294153824386385,GG,Rell,0,0,7,5,0,0,0,0,0,,2.308602777777778,0,0,28,0,0,0,0.07239681500320164,5,1522.6265563964844,117.12511972280649,143.29378203336444,30.88986005991254,18.896368175346034,5385,3068,-230,35,8,81.68362426757812,0.4359513888888889,0.46368194444444444,esports:team:364e9187-db71-4a81-aefb-fcd7a706f707,esports:player:e4cf45d0-720b-43c4-9950-43be20c1e187,esports:player:cd2bc07a-142e-4f89-bb89-b48eff232125,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,6/22/2023 11:04 PM,,
live:lol:riot:map:esportstmnt02-3209828,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,live:lol:riot:team:99294153824386385,LCS,6/22/2023 9:55 PM,1,1,Licorice,GG,Renekton,red,top,live:lol:riot:player:0e8716a8-a11a-3621-a730-a7fee698b65c,Solo,live:lol:riot:team:98767991930907107,IMT,Ornn,1,3,2,8,0,0,0,0,1,10.002766666666666,8.11825,0,0,227,12.599998474121094,4,8.100000381469727,0.044164453650016554,6,5654.55859375,434.9660456730769,662.4538548331428,0,0,12188,6276,1136,12,5,30.739669799804688,0.17776527777777779,,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:112a2549-b3ca-4094-91f1-d5092386e9ba,esports:player:70819a6e-9d75-45ab-ad3d-ab0cb308c026,esports:team:364e9187-db71-4a81-aefb-fcd7a706f707,6/22/2023 11:04 PM,,
live:lol:riot:map:esportstmnt02-3209828,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,live:lol:riot:team:99294153824386385,LCS,6/22/2023 9:55 PM,1,1,River,GG,Sejuani,red,jng,live:lol:riot:player:2d2b999f-72a1-394b-a465-72f3f9f56e9d,Kenvi,live:lol:riot:team:98767991930907107,IMT,MonkeyKing,1,1,1,15,0,0,0,0,0,,,0,0,22,143.30001831054688,82.3000259399414,6.500000476837158,0.06517640985126114,7,4098.5848388671875,315.2757568359375,377.081694454738,0,125.54290688113295,9962,5575,1514,10,6,44.04819869995117,0.5416430555555556,,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,esports:player:b769a8c4-b262-406f-ae8d-abaf2e2a93b1,esports:team:364e9187-db71-4a81-aefb-fcd7a706f707,6/22/2023 11:04 PM,,
live:lol:riot:map:esportstmnt02-3209828,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,live:lol:riot:team:99294153824386385,LCS,6/22/2023 9:55 PM,1,1,Gori,GG,Jayce,red,mid,live:lol:riot:player:0dcc4cae-7b4a-328c-a7f2-cee779cbf6bc,Bolulu,live:lol:riot:team:98767991930907107,IMT,Annie,1,9,3,7,2,1,1,1,0,1.7708645833333334,3.921875,0,1,201,5.200000286102295,1.2000000476837158,4,0.34372732830650093,7,8496.45654296875,653.5735802283654,1016.5346843850547,0,0,13996,5795,725,11,10,39.27065658569336,0.2013652777777778,,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:479968d8-7d7c-44e2-9940-22b720d7cb1e,esports:player:d03f0586-7ff8-42c4-a9e2-67925c500f1d,esports:team:364e9187-db71-4a81-aefb-fcd7a706f707,6/22/2023 11:04 PM,,
live:lol:riot:map:esportstmnt02-3209828,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,live:lol:riot:team:99294153824386385,LCS,6/22/2023 9:55 PM,1,1,Stixxay,GG,Varus,red,bot,live:lol:riot:player:5071650f-697b-3fc4-95ef-9f1f91b54733,Tactical,live:lol:riot:team:98767991930907107,IMT,Aphelios,1,8,4,11,2,1,0,0,0,1.6989738095238094,4.612455555555555,1,0,218,12.249998092651367,11.999998092651367,0,0.15335628612929297,6,3705.91259765625,285.07019981971155,650.7071871214076,0,34.16036123810751,12736,6014,200,12,6,31.562410354614258,0.17082916666666667,,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:c5cf45d3-5fd9-4ce8-8163-e5755a5291c2,esports:player:08104b63-82aa-468e-b8b1-d1e3613f79ac,esports:team:364e9187-db71-4a81-aefb-fcd7a706f707,6/22/2023 11:04 PM,,
live:lol:riot:map:esportstmnt02-3209828,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,live:lol:riot:team:99294153824386385,LCS,6/22/2023 9:55 PM,1,1,huhi,GG,Rell,red,sup,live:lol:riot:player:b8833909-7a15-3f9d-91ca-da4b209693db,Treatz,live:lol:riot:team:98767991930907107,IMT,Rakan,1,2,0,17,0,0,0,0,0,4.257016666666667,,0,0,30,0.25,0,0,0.07050060351947145,11,1090.0772399902344,83.85209538386418,160.38459101019092,0,0,7332,3298,230,42,7,82.4282455444336,0.33892916666666667,0.2679944444444444,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:cd2bc07a-142e-4f89-bb89-b48eff232125,esports:player:e4cf45d0-720b-43c4-9950-43be20c1e187,esports:team:364e9187-db71-4a81-aefb-fcd7a706f707,6/22/2023 11:04 PM,,
live:lol:riot:map:esportstmnt02-3210080,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,live:lol:riot:team:98767991877340524,LCS,6/24/2023 12:56 AM,1,1,Fudge,C9,Kennen,blue,top,live:lol:riot:player:b36179da-3e05-3a7b-9383-2e6e6b193306,Dhokla,live:lol:riot:team:106972778172351142,NRG,Jayce,0,5,5,1,1,0,0,0,0,5.122125,5.3986375,1,2,246,0.25,0,0,0.04879687342687425,10,973.4296875,139.06138392857142,460.795810963338,0,0,12826,6112,321,14,5,32.53361129760742,0.15229861111111112,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:6c3f2a06-dbbc-4e07-8e68-2d83b0020adb,esports:player:f9c8ae26-66f2-4d3a-9067-a1474a66a492,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,6/24/2023 4:04 AM,,
live:lol:riot:map:esportstmnt02-3210080,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,live:lol:riot:team:98767991877340524,LCS,6/24/2023 12:56 AM,1,1,Blaber,C9,Vi,blue,jng,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,Contractz,live:lol:riot:team:106972778172351142,NRG,MonkeyKing,0,2,6,4,0,0,0,0,0,10.992116666666666,4.094093333333333,0,0,22,162.75,125.50003814697266,6,0.055086423250560235,11,0,0,219.24294697286336,0,0,10090,5206,-35,8,12,44.1095085144043,0.32173888888888885,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,6/24/2023 4:04 AM,,
live:lol:riot:map:esportstmnt02-3210080,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,live:lol:riot:team:98767991877340524,LCS,6/24/2023 12:56 AM,1,1,EMENES,C9,Annie,blue,mid,live:lol:riot:player:84b21685-d98c-3d7a-b447-80ad5421367f,Palafox,live:lol:riot:team:106972778172351142,NRG,Azir,0,0,3,3,0,0,0,0,0,,10.02285,0,1,289,0,0,0,0.42356089159394733,9,193.03759765625,27.576799665178573,297.0276683575183,34.707926193831035,0,12729,6588,-169,10,5,26.25135612487793,0.09861388888888888,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:c39d6f48-788f-4bf4-9f37-34e816be90a4,esports:player:b7183c05-df1c-431c-a528-2ed388bcedf7,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,6/24/2023 4:04 AM,,
live:lol:riot:map:esportstmnt02-3210080,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,live:lol:riot:team:98767991877340524,LCS,6/24/2023 12:56 AM,1,1,Berserker,C9,Aphelios,blue,bot,live:lol:riot:player:b3b1b929-80c7-328f-9ff3-031e8ab3a74d,FBI,live:lol:riot:team:106972778172351142,NRG,Kaisa,0,1,3,3,0,0,0,0,0,,8.850983333333334,0,1,283,20,20,0,0.18261906936324218,10,0,0,365.44210279531035,0,0,11665,5050,-1238,10,5,20.28131675720215,0.06944444444444445,,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,esports:player:5025441e-ebc7-4167-8aa5-e113af77ecda,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,6/24/2023 4:04 AM,,
live:lol:riot:map:esportstmnt02-3210080,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,live:lol:riot:team:98767991877340524,LCS,6/24/2023 12:56 AM,1,1,Zven,C9,Yuumi,blue,sup,live:lol:riot:player:19d808be-6331-357b-a216-43371c2c4262,IgNar,live:lol:riot:team:106972778172351142,NRG,Rell,0,0,3,5,0,0,0,0,0,,8.975166666666667,0,0,8,0,0,0,0.12670786203288856,11,26.67578125,3.810825892857143,133.82020223783093,97.11751261555881,54.15577151264289,6085,2845,-260,39,5,63.530399322509766,0.0666625,0.8666444444444446,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,esports:player:f055bb59-5b23-4ba1-babe-f3624123a3cd,esports:player:92f9f74c-38d0-4b0b-a8cc-a17f84b2a6a1,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,6/24/2023 4:04 AM,,
live:lol:riot:map:esportstmnt02-3210080,live:lol:riot:player:b36179da-3e05-3a7b-9383-2e6e6b193306,live:lol:riot:team:106972778172351142,LCS,6/24/2023 12:56 AM,1,1,Dhokla,NRG,Jayce,red,top,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,Fudge,live:lol:riot:team:98767991877340524,C9,Kennen,1,5,5,4,1,0,0,0,0,5.095879166666666,5.077575,1,2,233,23.999998092651367,8,12,0.06325428382059073,8,0,0,425.04428072782116,0,0,13532,5791,-321,9,3,25.90569496154785,0.16395972222222222,,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:f9c8ae26-66f2-4d3a-9067-a1474a66a492,esports:player:6c3f2a06-dbbc-4e07-8e68-2d83b0020adb,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,6/24/2023 4:04 AM,,
live:lol:riot:map:esportstmnt02-3210080,live:lol:riot:player:e50d1e40-0012-37d0-b925-fa75f0f96b3f,live:lol:riot:team:106972778172351142,LCS,6/24/2023 12:56 AM,1,1,Contractz,NRG,MonkeyKing,red,jng,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,Blaber,live:lol:riot:team:98767991877340524,C9,Vi,1,3,1,11,1,0,0,0,1,10.7494,,0,0,15,144.74996948242188,84.00001525878906,10.5,0.04666809067964767,8,138.970703125,19.852957589285715,307.8949814694596,0,0,11555,5241,35,10,6,45.29105758666992,0.41350000000000003,,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:6f16f13e-fa27-418b-9156-9204bd0f22c4,esports:player:4021e06c-1d01-4cbe-8a72-990e42bf7666,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,6/24/2023 4:04 AM,,
live:lol:riot:map:esportstmnt02-3210080,live:lol:riot:player:84b21685-d98c-3d7a-b447-80ad5421367f,live:lol:riot:team:106972778172351142,LCS,6/24/2023 12:56 AM,1,1,Palafox,NRG,Azir,red,mid,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,EMENES,live:lol:riot:team:98767991877340524,C9,Annie,1,6,0,10,1,0,0,0,0,4.084133333333333,,0,0,242,16,12,0,0.31668782378022525,12,0,0,406.4844845978083,0,0,13947,6757,169,14,6,35.845943450927734,0.17634027777777778,,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:b7183c05-df1c-431c-a528-2ed388bcedf7,esports:player:c39d6f48-788f-4bf4-9f37-34e816be90a4,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,6/24/2023 4:04 AM,,
live:lol:riot:map:esportstmnt02-3210080,live:lol:riot:player:b3b1b929-80c7-328f-9ff3-031e8ab3a74d,live:lol:riot:team:106972778172351142,LCS,6/24/2023 12:56 AM,1,1,FBI,NRG,Kaisa,red,bot,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,Berserker,live:lol:riot:team:98767991877340524,C9,Aphelios,1,6,1,6,2,1,0,0,0,1.23372,,0,0,271,4,4,0,0.1661578042644263,11,1402.15771484375,200.30824497767858,385.0309090136017,0,0,15027,6288,1238,10,8,32.07511520385742,0.07873055555555555,,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:5025441e-ebc7-4167-8aa5-e113af77ecda,esports:player:baacf11d-0bdc-44b8-8b93-d059be564cf9,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,6/24/2023 4:04 AM,,
live:lol:riot:map:esportstmnt02-3210080,live:lol:riot:player:19d808be-6331-357b-a216-43371c2c4262,live:lol:riot:team:106972778172351142,LCS,6/24/2023 12:56 AM,1,1,IgNar,NRG,Rell,red,sup,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,Zven,live:lol:riot:team:98767991877340524,C9,Yuumi,1,0,1,12,0,0,0,0,0,,,0,0,27,0,0,0,0.0802189257462434,14,0,0,68.4322647072269,0,0,7633,3105,260,58,8,100.88153076171875,0.11115555555555555,0.4736638888888889,esports:team:b7aca248-a6bf-41ce-952d-47f50ef63e52,esports:player:92f9f74c-38d0-4b0b-a8cc-a17f84b2a6a1,esports:player:f055bb59-5b23-4ba1-babe-f3624123a3cd,esports:team:c2be4c5e-e1e3-4c05-8098-914da28289ab,6/24/2023 4:04 AM,,
live:lol:riot:map:esportstmnt02-3213927,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,live:lol:riot:team:99294153824386385,LCS,6/30/2023 9:54 PM,1,1,River,GG,Viego,red,jng,live:lol:riot:player:fada9354-bd3f-3893-8fa6-7f3ebe76baa4,Pyosik,live:lol:riot:team:98926509885559666,TL,Vi,1,6,0,7,1,0,0,0,1,5.865166666666667,,0,0,30,172.24996948242188,120.50003814697266,8.5,0.07248828001553942,9,9679.511901855469,604.9694938659668,560.1616823502642,0,0,12584,5151,159,14,14,53.25844955444336,0.45181111111111105,,esports:team:44f6a80f-b0b7-432e-b6fe-1127ed555938,esports:player:654a72de-a5ee-44b9-9aa9-149ddd54edca,esports:player:6863fb15-a6dc-4705-b539-b4a294d197e1,esports:team:0f69b320-f4c5-47f2-a42a-a1b2db6d0b3b,7/1/2023 1:04 AM,,
